id_transacao,id_cartao,data_transacao,valor,mcc,estabelecimento,canal,pais,moeda
3680,152,2026-06-10,667.62,7995,Loja_7,ONLINE,BR,BRL
3681,150,2026-04-13,513.21,4829,Loja_42,ONLINE,BR,BRL
3682,85,2026-04-25,3306.06,7011,Loja_36,PRESENCIAL,BR,BRL
3683,180,2026-07-03,-1147.61,5812,Loja_44,PRESENCIAL,BR,BRL
3684,42,2026-06-25,2190.32,5812,Loja_38,MOBILE,BR,BRL
3685,128,2026-06-04,3518.96,5812,Loja_41,ONLINE,BR,BRL
3686,192,2026-05-09,1711.63,7995,Loja_5,MOBILE,BR,BRL
3687,33,2026-06-16,3874.01,7995,Loja_34,MOBILE,BR,BRL
3688,85,2026-04-19,2734.72,4829,Loja_19,ONLINE,BR,BRL
3689,179,2026-07-03,1945.78,5812,Loja_45,MOBILE,BR,BRL
3690,103,2026-06-03,1284.53,7995,Loja_48,MOBILE,BR,BRL
3691,70,2026-05-23,3001.3,5411,Loja_49,MOBILE,BR,BRL
3692,114,2026-04-24,1629.59,7011,Loja_37,PRESENCIAL,BR,BRL
3693,62,2026-07-12,972.06,4829,Loja_29,ONLINE,BR,BRL
3694,13,2026-05-04,1014.64,5411,Loja_37,ONLINE,BR,BRL
3695,34,2026-07-12,2091.73,5411,Loja_27,PRESENCIAL,BR,BRL
3696,116,2026-04-16,1788.08,4829,Loja_27,PRESENCIAL,BR,BRL
3697,134,2026-05-22,1659.41,7011,Loja_21,PRESENCIAL,BR,BRL
3698,45,2026-06-10,4443.45,7995,Loja_28,PRESENCIAL,BR,BRL
3699,135,2026-05-16,38.55,7011,Loja_34,PRESENCIAL,BR,BRL
3700,75,2026-04-16,4043.7,5411,Loja_23,ONLINE,BR,BRL
3701,84,2026-06-29,2079.47,5812,Loja_12,PRESENCIAL,BR,BRL
3702,198,2026-05-08,4309.26,4829,Loja_40,PRESENCIAL,BR,BRL
3703,52,2026-06-17,-4665.44,4829,Loja_27,MOBILE,BR,BRL
3704,199,2026-06-13,-4990.58,7011,Loja_31,ONLINE,BR,BRL
3705,63,2026-05-21,3653.65,5812,Loja_3,MOBILE,BR,BRL
3706,40,2026-06-15,1498.51,4829,Loja_42,PRESENCIAL,BR,BRL
3707,178,2026-05-31,313.21,5411,Loja_35,MOBILE,BR,BRL
3708,156,2026-06-07,3682.06,5411,Loja_14,PRESENCIAL,BR,BRL
3709,198,2026-05-18,-3343.19,5411,Loja_39,PRESENCIAL,BR,BRL
3710,148,2026-05-11,2985.92,5812,Loja_18,PRESENCIAL,BR,BRL
3711,29,2026-06-16,4950.26,7011,Loja_25,MOBILE,BR,BRL
3712,82,2026-07-07,-1358.81,7995,Loja_14,PRESENCIAL,BR,BRL
3713,177,2026-05-11,3770.02,7011,Loja_33,ONLINE,BR,BRL
3714,164,2026-06-14,2869.45,4829,Loja_17,MOBILE,BR,BRL
3715,161,2026-05-03,104.0,5411,Loja_9,MOBILE,BR,BRL
3716,184,2026-04-25,-4913.13,7011,Loja_18,ONLINE,BR,BRL
3717,12,2026-06-13,3256.86,5411,Loja_23,MOBILE,BR,BRL
3718,86,2026-05-07,3006.32,7011,Loja_40,ONLINE,BR,BRL
3719,40,2026-07-07,2348.53,5812,Loja_7,MOBILE,BR,BRL
3720,121,2026-06-06,3723.07,4829,Loja_28,PRESENCIAL,BR,BRL
3721,30,2026-04-19,1819.25,7011,Loja_5,MOBILE,BR,BRL
3722,176,2026-05-07,4497.78,5812,Loja_13,ONLINE,BR,BRL
3723,34,2026-04-26,2509.29,7011,Loja_42,MOBILE,BR,BRL
3724,71,2026-06-29,4370.22,4829,Loja_27,ONLINE,BR,BRL
3725,44,2026-05-19,1231.02,5411,Loja_48,MOBILE,BR,BRL
3726,184,2026-04-24,1809.37,7011,Loja_11,PRESENCIAL,BR,BRL
3727,133,2026-06-16,2105.75,5411,Loja_29,ONLINE,BR,BRL
3728,47,2026-04-28,3501.97,5812,Loja_43,MOBILE,BR,BRL
3729,24,2026-05-06,4574.64,5411,Loja_30,MOBILE,BR,BRL
3730,38,2026-05-25,2508.26,7011,Loja_22,MOBILE,BR,BRL
3731,152,2026-07-10,1568.92,7995,Loja_10,ONLINE,BR,BRL
3732,57,2026-04-20,676.25,7995,Loja_8,PRESENCIAL,BR,BRL
3733,7,2026-06-23,3127.12,5812,Loja_15,PRESENCIAL,BR,BRL
3734,10,2026-04-13,3399.76,7995,Loja_21,PRESENCIAL,BR,BRL
3735,161,2026-04-22,4365.88,7995,Loja_4,MOBILE,BR,BRL
3736,120,2026-05-16,4443.97,4829,Loja_21,MOBILE,BR,BRL
3737,114,2026-05-20,1304.86,7995,Loja_21,PRESENCIAL,BR,BRL
3738,140,2026-05-04,1020.6,4829,Loja_44,ONLINE,BR,BRL
3739,119,2026-05-08,4216.53,5411,Loja_23,MOBILE,BR,BRL
3740,15,2026-05-02,333.36,4829,Loja_20,PRESENCIAL,BR,BRL
3741,183,2026-04-23,2554.54,7995,Loja_11,PRESENCIAL,BR,BRL
3742,68,2026-05-03,4135.6,4829,Loja_29,PRESENCIAL,BR,BRL
3743,40,2026-07-10,1034.76,7995,Loja_26,ONLINE,BR,BRL
3744,175,2026-06-29,763.18,5812,Loja_8,MOBILE,BR,BRL
3745,162,2026-05-31,3933.89,5411,Loja_36,MOBILE,BR,BRL
3746,166,2026-05-04,507.84,4829,Loja_42,PRESENCIAL,BR,BRL
3747,26,2026-05-08,4238.2,5812,Loja_2,MOBILE,BR,BRL
3748,103,2026-05-24,-4139.32,4829,Loja_3,ONLINE,BR,BRL
3749,57,2026-05-12,244.91,5812,Loja_38,MOBILE,BR,BRL
3750,60,2026-06-14,728.45,7011,Loja_46,MOBILE,BR,BRL
3751,170,2026-06-04,3317.14,4829,Loja_30,ONLINE,BR,BRL
3752,108,2026-05-11,1220.63,7011,Loja_30,MOBILE,BR,BRL
3753,187,2026-06-14,3074.78,5812,Loja_22,PRESENCIAL,BR,BRL
3754,125,2026-05-17,-3455.68,5812,Loja_48,ONLINE,BR,BRL
3755,169,2026-06-15,3832.05,5411,Loja_21,PRESENCIAL,BR,BRL
3756,197,2026-06-02,1707.92,7995,Loja_44,ONLINE,BR,BRL
3757,135,2026-05-12,1793.81,4829,Loja_39,MOBILE,BR,BRL
3758,71,2026-04-13,4387.1,7011,Loja_17,ONLINE,BR,BRL
3759,138,2026-06-16,1562.79,5411,Loja_5,PRESENCIAL,BR,BRL
3760,14,2026-04-20,328.82,5411,Loja_49,ONLINE,BR,BRL
3761,83,2026-07-06,4681.68,5812,Loja_26,MOBILE,BR,BRL
3762,161,2026-05-23,4952.5,4829,Loja_39,ONLINE,BR,BRL
3763,113,2026-05-16,3720.84,4829,Loja_29,MOBILE,BR,BRL
3764,60,2026-04-22,276.65,7011,Loja_50,MOBILE,BR,BRL
3765,75,2026-06-09,1342.38,7995,Loja_31,MOBILE,BR,BRL
3766,195,2026-06-13,4052.92,7995,Loja_47,PRESENCIAL,BR,BRL
3767,17,2026-05-18,4769.36,5812,Loja_9,MOBILE,BR,BRL
3768,128,2026-05-09,1603.3,5812,Loja_8,PRESENCIAL,BR,BRL
3769,116,2026-04-13,2915.64,5812,Loja_39,MOBILE,BR,BRL
3770,60,2026-06-29,3350.11,4829,Loja_26,MOBILE,BR,BRL
3771,10,2026-06-25,3872.38,4829,Loja_6,PRESENCIAL,BR,BRL
3772,170,2026-06-04,2800.46,5812,Loja_15,ONLINE,BR,BRL
3773,189,2026-05-26,883.5,5411,Loja_36,PRESENCIAL,BR,BRL
3774,64,2026-04-29,3137.88,7995,Loja_25,ONLINE,BR,BRL
3775,77,2026-06-05,4734.2,7995,Loja_31,MOBILE,BR,BRL
3776,32,2026-05-29,1280.49,4829,Loja_23,MOBILE,BR,BRL
3777,161,2026-05-11,1424.34,7011,Loja_48,MOBILE,BR,BRL
3778,1,2026-05-30,583.37,5411,Loja_11,ONLINE,BR,BRL
3779,104,2026-05-01,393.84,4829,Loja_5,MOBILE,BR,BRL
3780,26,2026-06-13,4172.3,7011,Loja_18,MOBILE,BR,BRL
3781,15,2026-04-13,2402.77,4829,Loja_17,MOBILE,BR,BRL
3782,116,2026-06-06,1024.94,5411,Loja_48,ONLINE,BR,BRL
3783,33,2026-05-05,2961.54,7995,Loja_19,MOBILE,BR,BRL
3784,52,2026-07-09,3188.24,5812,Loja_28,MOBILE,BR,BRL
3785,8,2026-04-30,1745.93,4829,Loja_25,MOBILE,BR,BRL
3786,49,2026-05-20,4097.66,7995,Loja_29,PRESENCIAL,BR,BRL
3787,107,2026-05-21,624.34,7995,Loja_5,ONLINE,BR,BRL
3788,101,2026-06-12,706.35,7011,Loja_12,ONLINE,BR,BRL
3789,33,2026-06-25,680.79,5812,Loja_18,MOBILE,BR,BRL
3790,54,2026-05-17,2946.03,7995,Loja_36,ONLINE,BR,BRL
3791,159,2026-07-10,4456.61,5411,Loja_31,PRESENCIAL,BR,BRL
3792,163,2026-06-04,3075.2,7011,Loja_26,ONLINE,BR,BRL
3793,43,2026-06-15,1379.0,5812,Loja_50,PRESENCIAL,BR,BRL
3794,102,2026-05-27,322.71,7995,Loja_20,ONLINE,BR,BRL
3795,14,2026-06-28,4344.08,4829,Loja_25,ONLINE,BR,BRL
3796,56,2026-07-04,2453.19,4829,Loja_38,PRESENCIAL,BR,BRL
3797,157,2026-04-22,3677.97,7011,Loja_23,MOBILE,BR,BRL
3798,125,2026-04-16,3792.09,7995,Loja_25,PRESENCIAL,BR,BRL
3799,12,2026-07-09,4061.35,5812,Loja_36,PRESENCIAL,BR,BRL
3800,86,2026-05-30,22.38,5411,Loja_47,MOBILE,BR,BRL
3801,70,2026-06-06,4894.06,7011,Loja_36,PRESENCIAL,BR,BRL
3802,138,2026-06-13,2410.74,4829,Loja_1,PRESENCIAL,BR,BRL
3803,60,2026-07-04,2349.42,7011,Loja_24,PRESENCIAL,BR,BRL
3804,22,2026-05-26,1896.07,7995,Loja_19,MOBILE,BR,BRL
3805,24,2026-06-28,4149.0,7011,Loja_45,MOBILE,BR,BRL
3806,151,2026-06-02,2295.36,5812,Loja_5,ONLINE,BR,BRL
3807,4,2026-04-29,-4375.49,7011,Loja_19,ONLINE,BR,BRL
3808,109,2026-06-30,2209.65,4829,Loja_13,ONLINE,BR,BRL
3809,129,2026-07-06,3494.84,5411,Loja_7,MOBILE,BR,BRL
3810,63,2026-07-02,3486.58,7011,Loja_14,MOBILE,BR,BRL
3811,17,2026-06-10,430.7,5812,Loja_28,PRESENCIAL,BR,BRL
3812,27,2026-07-11,2678.95,7995,Loja_36,ONLINE,BR,BRL
3813,158,2026-04-18,2748.48,7995,Loja_41,MOBILE,BR,BRL
3814,85,2026-05-15,1607.22,5411,Loja_27,MOBILE,BR,BRL
3815,37,2026-05-19,2744.1,4829,Loja_43,ONLINE,BR,BRL
3816,19,2026-05-26,1229.51,7011,Loja_12,MOBILE,BR,BRL
3817,9,2026-07-06,-3717.8,5812,Loja_13,ONLINE,BR,BRL
3818,86,2026-04-21,933.25,7011,Loja_45,ONLINE,BR,BRL
3819,36,2026-06-21,3379.65,7011,Loja_48,ONLINE,BR,BRL
3820,7,2026-05-22,488.23,7995,Loja_31,ONLINE,BR,BRL
3821,82,2026-04-28,524.45,4829,Loja_10,ONLINE,BR,BRL
3822,109,2026-06-11,486.29,5812,Loja_48,MOBILE,BR,BRL
3823,35,2026-06-07,711.84,5411,Loja_3,PRESENCIAL,BR,BRL
3824,34,2026-06-19,1168.21,5812,Loja_4,PRESENCIAL,BR,BRL
3825,25,2026-04-19,1895.13,4829,Loja_49,ONLINE,BR,BRL
3826,54,2026-06-10,4253.18,4829,Loja_20,ONLINE,BR,BRL
3827,59,2026-04-21,1125.9,5812,Loja_24,ONLINE,BR,BRL
3828,30,2026-06-15,2589.95,5812,Loja_16,MOBILE,BR,BRL
3829,106,2026-04-17,2992.55,7011,Loja_22,ONLINE,BR,BRL
3830,103,2026-06-04,1090.73,7011,Loja_40,PRESENCIAL,BR,BRL
3831,68,2026-04-29,-2146.7,4829,Loja_28,PRESENCIAL,BR,BRL
3832,14,2026-04-29,974.7,7011,Loja_16,PRESENCIAL,BR,BRL
3833,122,2026-04-23,3754.27,5812,Loja_18,MOBILE,BR,BRL
3834,93,2026-06-20,2868.51,4829,Loja_31,ONLINE,BR,BRL
3835,24,2026-05-31,1787.49,5812,Loja_25,PRESENCIAL,BR,BRL
3836,17,2026-06-08,1860.92,7995,Loja_49,PRESENCIAL,BR,BRL
3837,64,2026-04-22,4802.6,4829,Loja_4,MOBILE,BR,BRL
3838,27,2026-06-08,4581.45,7995,Loja_24,ONLINE,BR,BRL
3839,179,2026-05-26,1253.58,5812,Loja_19,PRESENCIAL,BR,BRL
3840,196,2026-05-23,3889.5,7995,Loja_47,PRESENCIAL,BR,BRL
3841,144,2026-04-29,3337.95,7995,Loja_9,MOBILE,BR,BRL
3842,87,2026-06-11,4404.67,5812,Loja_19,ONLINE,BR,BRL
3843,100,2026-05-10,4388.37,4829,Loja_10,PRESENCIAL,BR,BRL
3844,41,2026-04-21,525.26,7995,Loja_42,MOBILE,BR,BRL
3845,191,2026-04-23,4670.72,4829,Loja_15,PRESENCIAL,BR,BRL
3846,74,2026-05-21,1364.55,4829,Loja_22,MOBILE,BR,BRL
3847,148,2026-07-09,3747.92,7995,Loja_7,PRESENCIAL,BR,BRL
3848,145,2026-05-13,3656.34,4829,Loja_41,ONLINE,BR,BRL
3849,195,2026-05-04,3083.4,5411,Loja_27,ONLINE,BR,BRL
3850,129,2026-07-02,1778.88,5411,Loja_26,MOBILE,BR,BRL
3851,23,2026-07-09,3282.34,5812,Loja_2,PRESENCIAL,BR,BRL
3852,98,2026-07-05,4033.95,7995,Loja_45,ONLINE,BR,BRL
3853,25,2026-06-07,3877.33,4829,Loja_40,PRESENCIAL,BR,BRL
3854,183,2026-07-10,4074.45,4829,Loja_9,PRESENCIAL,BR,BRL
3855,31,2026-06-26,3662.26,5411,Loja_19,PRESENCIAL,BR,BRL
3856,77,2026-05-17,3920.93,7995,Loja_12,PRESENCIAL,BR,BRL
3857,192,2026-04-29,3215.8,5812,Loja_25,MOBILE,BR,BRL
3858,53,2026-06-18,1489.72,4829,Loja_7,PRESENCIAL,BR,BRL
3859,151,2026-04-23,702.09,7011,Loja_1,ONLINE,BR,BRL
3860,130,2026-04-18,1983.1,5411,Loja_43,ONLINE,BR,BRL
3861,99,2026-06-05,915.8,4829,Loja_30,ONLINE,BR,BRL
3862,173,2026-07-09,3105.91,7995,Loja_44,MOBILE,BR,BRL
3863,154,2026-06-28,1128.74,5411,Loja_7,PRESENCIAL,BR,BRL
3864,198,2026-04-30,546.11,5411,Loja_8,PRESENCIAL,BR,BRL
3865,155,2026-06-08,3882.59,4829,Loja_3,ONLINE,BR,BRL
3866,70,2026-06-15,981.49,7995,Loja_43,PRESENCIAL,BR,BRL
3867,53,2026-04-16,4167.82,7011,Loja_35,ONLINE,BR,BRL
3868,140,2026-04-15,1414.42,7011,Loja_6,MOBILE,BR,BRL
3869,112,2026-05-10,319.76,4829,Loja_14,ONLINE,BR,BRL
3870,140,2026-07-01,378.83,5411,Loja_26,ONLINE,BR,BRL
3871,182,2026-04-28,4876.84,5411,Loja_50,ONLINE,BR,BRL
3872,42,2026-07-08,247.33,5812,Loja_34,MOBILE,BR,BRL
3873,107,2026-06-27,4155.66,7995,Loja_35,ONLINE,BR,BRL
3874,159,2026-04-26,3742.47,5411,Loja_16,PRESENCIAL,BR,BRL
3875,198,2026-06-17,730.45,7011,Loja_33,MOBILE,BR,BRL
3876,67,2026-06-23,4673.33,5411,Loja_14,PRESENCIAL,BR,BRL
3877,179,2026-05-12,995.43,4829,Loja_43,ONLINE,BR,BRL
3878,152,2026-06-30,2433.46,5812,Loja_35,PRESENCIAL,BR,BRL
3879,124,2026-06-30,303.22,5411,Loja_32,ONLINE,BR,BRL
3880,181,2026-06-30,1024.36,4829,Loja_44,PRESENCIAL,BR,BRL
3881,35,2026-06-04,4631.85,7995,Loja_43,ONLINE,BR,BRL
3882,143,2026-04-20,816.24,5411,Loja_19,ONLINE,BR,BRL
3883,118,2026-04-23,604.96,7011,Loja_21,ONLINE,BR,BRL
3884,20,2026-04-26,4544.11,5812,Loja_28,PRESENCIAL,BR,BRL
3885,98,2026-06-05,4247.17,7995,Loja_13,MOBILE,BR,BRL
3886,21,2026-07-08,368.02,7995,Loja_20,MOBILE,BR,BRL
3887,98,2026-06-27,4853.42,4829,Loja_19,ONLINE,BR,BRL
3888,90,2026-06-06,1255.02,5411,Loja_5,MOBILE,BR,BRL
3889,56,2026-05-31,1194.97,5411,Loja_27,MOBILE,BR,BRL
3890,48,2026-05-24,3320.66,5411,Loja_27,MOBILE,BR,BRL
3891,43,2026-06-01,1273.82,5812,Loja_49,MOBILE,BR,BRL
3892,20,2026-07-12,2489.27,5812,Loja_41,PRESENCIAL,BR,BRL
3893,17,2026-04-13,1422.15,7995,Loja_38,MOBILE,BR,BRL
3894,134,2026-05-06,2990.08,7011,Loja_28,PRESENCIAL,BR,BRL
3895,154,2026-06-14,3026.5,5411,Loja_2,PRESENCIAL,BR,BRL
3896,180,2026-05-30,538.77,7995,Loja_29,PRESENCIAL,BR,BRL
3897,54,2026-05-27,4696.01,7011,Loja_50,MOBILE,BR,BRL
3898,48,2026-05-16,1488.26,5411,Loja_30,ONLINE,BR,BRL
3899,168,2026-05-27,1954.68,7995,Loja_24,ONLINE,BR,BRL
3900,122,2026-07-10,1302.36,5411,Loja_6,PRESENCIAL,BR,BRL
3901,71,2026-06-28,4296.52,5812,Loja_1,PRESENCIAL,BR,BRL
3902,108,2026-06-19,2551.13,7011,Loja_3,MOBILE,BR,BRL
3903,27,2026-07-12,2564.64,5411,Loja_41,PRESENCIAL,BR,BRL
3904,173,2026-06-08,2051.8,5411,Loja_32,ONLINE,BR,BRL
3905,105,2026-06-21,-2686.13,5812,Loja_33,MOBILE,BR,BRL
3906,169,2026-06-22,565.49,5812,Loja_15,ONLINE,BR,BRL
3907,143,2026-06-23,2765.55,7011,Loja_1,MOBILE,BR,BRL
3908,40,2026-05-06,1395.81,5812,Loja_23,MOBILE,BR,BRL
3909,1,2026-06-08,2959.37,5411,Loja_3,MOBILE,BR,BRL
3910,155,2026-06-28,3759.03,5812,Loja_24,ONLINE,BR,BRL
3911,89,2026-04-18,3525.61,5411,Loja_50,PRESENCIAL,BR,BRL
3912,114,2026-06-24,979.26,5812,Loja_50,MOBILE,BR,BRL
3913,2,2026-05-18,2657.76,7011,Loja_8,MOBILE,BR,BRL
3914,126,2026-05-02,3504.04,5411,Loja_39,PRESENCIAL,BR,BRL
3915,139,2026-07-10,2625.71,5411,Loja_2,PRESENCIAL,BR,BRL
3916,183,2026-05-31,520.61,5812,Loja_20,ONLINE,BR,BRL
3917,33,2026-05-08,3070.19,5411,Loja_42,PRESENCIAL,BR,BRL
3918,117,2026-06-06,1446.68,5812,Loja_36,ONLINE,BR,BRL
3919,173,2026-05-02,884.68,4829,Loja_15,ONLINE,BR,BRL
3920,128,2026-05-02,1933.77,5411,Loja_44,ONLINE,BR,BRL
3921,30,2026-04-18,2328.65,5812,Loja_7,ONLINE,BR,BRL
3922,184,2026-05-17,4121.3,7011,Loja_16,MOBILE,BR,BRL
3923,82,2026-05-31,2018.46,4829,Loja_21,PRESENCIAL,BR,BRL
3924,152,2026-04-30,4575.68,7011,Loja_45,ONLINE,BR,BRL
3925,148,2026-07-12,2728.21,7995,Loja_39,PRESENCIAL,BR,BRL
3926,77,2026-05-28,2836.53,5812,Loja_34,MOBILE,BR,BRL
3927,97,2026-07-04,4007.0,5411,Loja_25,PRESENCIAL,BR,BRL
3928,116,2026-06-08,2107.69,7011,Loja_29,ONLINE,BR,BRL
3929,114,2026-05-20,424.14,5411,Loja_15,PRESENCIAL,BR,BRL
3930,151,2026-05-03,3322.77,5411,Loja_9,PRESENCIAL,BR,BRL
3931,72,2026-06-18,1107.56,7995,Loja_47,PRESENCIAL,BR,BRL
3932,157,2026-05-23,3083.67,7011,Loja_18,PRESENCIAL,BR,BRL
3933,47,2026-06-01,2304.56,5411,Loja_35,PRESENCIAL,BR,BRL
3934,37,2026-06-10,3379.81,5812,Loja_14,PRESENCIAL,BR,BRL
3935,71,2026-07-02,2566.3,7995,Loja_46,ONLINE,BR,BRL
3936,88,2026-06-11,1545.99,7995,Loja_39,ONLINE,BR,BRL
3937,118,2026-06-06,1644.86,4829,Loja_2,PRESENCIAL,BR,BRL
3938,97,2026-07-11,878.84,5812,Loja_18,ONLINE,BR,BRL
3939,196,2026-06-15,1850.92,5812,Loja_43,ONLINE,BR,BRL
3940,154,2026-06-05,3106.71,7011,Loja_12,ONLINE,BR,BRL
3941,138,2026-06-25,4243.13,4829,Loja_25,ONLINE,BR,BRL
3942,36,2026-04-26,239.99,7995,Loja_26,ONLINE,BR,BRL
3943,154,2026-07-01,4525.06,7995,Loja_11,ONLINE,BR,BRL
3944,154,2026-06-25,2432.01,5812,Loja_2,PRESENCIAL,BR,BRL
3945,197,2026-06-20,444.19,5411,Loja_23,MOBILE,BR,BRL
3946,104,2026-05-25,1211.28,4829,Loja_14,PRESENCIAL,BR,BRL
3947,102,2026-06-14,4293.6,5812,Loja_23,ONLINE,BR,BRL
3948,60,2026-04-28,4856.17,5812,Loja_33,ONLINE,BR,BRL
3949,92,2026-07-12,1517.33,5812,Loja_10,ONLINE,BR,BRL
3950,13,2026-06-29,2095.75,4829,Loja_16,MOBILE,BR,BRL
3951,58,2026-05-11,1225.16,4829,Loja_32,ONLINE,BR,BRL
3952,166,2026-07-10,-3022.48,5812,Loja_46,MOBILE,BR,BRL
3953,97,2026-06-24,3243.68,5812,Loja_22,PRESENCIAL,BR,BRL
3954,180,2026-05-10,3580.56,5411,Loja_33,MOBILE,BR,BRL
3955,80,2026-07-12,1848.65,7995,Loja_38,MOBILE,BR,BRL
3956,1,2026-06-06,4061.36,7011,Loja_47,ONLINE,BR,BRL
3957,99,2026-04-20,692.21,7995,Loja_30,MOBILE,BR,BRL
3958,97,2026-06-05,3844.21,7995,Loja_47,PRESENCIAL,BR,BRL
3959,190,2026-06-27,4190.96,4829,Loja_19,PRESENCIAL,BR,BRL
3960,27,2026-07-02,987.1,7995,Loja_32,PRESENCIAL,BR,BRL
3961,88,2026-07-05,4846.29,7011,Loja_12,MOBILE,BR,BRL
3962,108,2026-07-04,2359.95,5812,Loja_2,MOBILE,BR,BRL
3963,180,2026-04-21,809.0,7011,Loja_31,MOBILE,BR,BRL
3964,185,2026-04-24,284.17,5411,Loja_10,ONLINE,BR,BRL
3965,101,2026-05-12,1237.07,4829,Loja_44,PRESENCIAL,BR,BRL
3966,123,2026-04-23,129.96,7995,Loja_14,PRESENCIAL,BR,BRL
3967,176,2026-05-11,1237.91,5411,Loja_35,PRESENCIAL,BR,BRL
3968,36,2026-05-25,2933.01,4829,Loja_47,PRESENCIAL,BR,BRL
3969,57,2026-05-10,3239.14,5411,Loja_6,PRESENCIAL,BR,BRL
3970,50,2026-07-10,4230.56,5411,Loja_2,MOBILE,BR,BRL
3971,198,2026-06-11,1231.76,4829,Loja_49,MOBILE,BR,BRL
3972,63,2026-04-14,2827.35,5411,Loja_14,ONLINE,BR,BRL
3973,169,2026-04-23,1305.67,4829,Loja_25,PRESENCIAL,BR,BRL
3974,123,2026-05-05,3066.9,7011,Loja_7,PRESENCIAL,BR,BRL
3975,175,2026-05-10,3298.96,7995,Loja_22,MOBILE,BR,BRL
3976,54,2026-05-06,367.18,5812,Loja_3,ONLINE,BR,BRL
3977,8,2026-05-24,500.83,7011,Loja_11,MOBILE,BR,BRL
3978,111,2026-05-17,2145.57,5812,Loja_24,ONLINE,BR,BRL
3979,72,2026-06-02,4029.36,7011,Loja_15,ONLINE,BR,BRL
3980,173,2026-05-23,2450.15,7011,Loja_49,PRESENCIAL,BR,BRL
3981,67,2026-05-06,3071.84,7995,Loja_33,PRESENCIAL,BR,BRL
3982,72,2026-04-30,2947.52,7011,Loja_46,PRESENCIAL,BR,BRL
3983,105,2026-04-23,4154.0,5812,Loja_21,ONLINE,BR,BRL
3984,146,2026-05-20,4793.28,7011,Loja_25,MOBILE,BR,BRL
3985,37,2026-04-17,4644.76,5411,Loja_27,ONLINE,BR,BRL
3986,183,2026-05-10,3755.96,5812,Loja_39,ONLINE,BR,BRL
3987,158,2026-05-17,3701.08,4829,Loja_50,ONLINE,BR,BRL
3988,36,2026-07-03,1294.43,5812,Loja_37,ONLINE,BR,BRL
3989,169,2026-05-26,1512.8,5411,Loja_12,ONLINE,BR,BRL
3990,127,2026-05-14,3939.24,4829,Loja_45,MOBILE,BR,BRL
3991,74,2026-05-29,3343.97,7995,Loja_47,MOBILE,BR,BRL
3992,96,2026-06-28,2323.57,4829,Loja_19,MOBILE,BR,BRL
3993,53,2026-06-13,3280.64,4829,Loja_34,ONLINE,BR,BRL
3994,175,2026-06-24,477.1,5812,Loja_13,PRESENCIAL,BR,BRL
3995,178,2026-07-05,3229.09,4829,Loja_45,MOBILE,BR,BRL
3996,102,2026-05-11,1355.93,7995,Loja_50,MOBILE,BR,BRL
3997,105,2026-04-23,2231.88,5812,Loja_43,ONLINE,BR,BRL
3998,134,2026-05-19,4245.02,5812,Loja_1,ONLINE,BR,BRL
3999,39,2026-07-09,346.14,5411,Loja_47,MOBILE,BR,BRL
4000,69,2026-06-26,2594.78,7995,Loja_17,MOBILE,BR,BRL
4001,55,2026-05-19,1025.67,7995,Loja_44,MOBILE,BR,BRL
4002,131,2026-06-21,1911.32,4829,Loja_39,PRESENCIAL,BR,BRL
4003,22,2026-04-14,2498.84,5812,Loja_25,ONLINE,BR,BRL
4004,65,2026-04-26,4260.59,7011,Loja_28,MOBILE,BR,BRL
4005,95,2026-05-20,674.07,7011,Loja_37,MOBILE,BR,BRL
4006,49,2026-06-24,4171.38,7011,Loja_40,PRESENCIAL,BR,BRL
4007,145,2026-06-15,3820.35,7011,Loja_4,MOBILE,BR,BRL
4008,20,2026-06-29,4845.93,7011,Loja_19,PRESENCIAL,BR,BRL
4009,136,2026-04-15,557.52,5411,Loja_35,ONLINE,BR,BRL
4010,131,2026-04-30,1091.52,5411,Loja_19,PRESENCIAL,BR,BRL
4011,16,2026-06-08,3193.91,5812,Loja_5,PRESENCIAL,BR,BRL
4012,88,2026-07-03,2034.28,5812,Loja_22,ONLINE,BR,BRL
4013,71,2026-05-08,2616.98,5812,Loja_31,PRESENCIAL,BR,BRL
4014,13,2026-06-17,2295.83,5411,Loja_40,MOBILE,BR,BRL
4015,133,2026-06-02,69.99,7995,Loja_19,PRESENCIAL,BR,BRL
4016,116,2026-05-03,558.85,7011,Loja_3,ONLINE,BR,BRL
4017,40,2026-05-14,4810.71,5411,Loja_26,MOBILE,BR,BRL
4018,181,2026-06-16,2640.31,7995,Loja_45,ONLINE,BR,BRL
4019,133,2026-05-24,2185.3,7995,Loja_34,PRESENCIAL,BR,BRL
4020,121,2026-05-24,572.99,7995,Loja_23,MOBILE,BR,BRL
4021,170,2026-06-17,3681.86,5812,Loja_27,ONLINE,BR,BRL
4022,83,2026-07-09,2387.69,7011,Loja_35,ONLINE,BR,BRL
4023,165,2026-05-04,1880.87,5411,Loja_38,PRESENCIAL,BR,BRL
4024,39,2026-05-04,2115.69,7011,Loja_16,PRESENCIAL,BR,BRL
4025,149,2026-04-20,4759.76,4829,Loja_50,MOBILE,BR,BRL
4026,103,2026-04-19,823.84,5812,Loja_7,PRESENCIAL,BR,BRL
4027,86,2026-05-02,4528.05,5411,Loja_5,MOBILE,BR,BRL
4028,109,2026-05-19,1657.95,4829,Loja_32,MOBILE,BR,BRL
4029,199,2026-06-17,-4346.34,5411,Loja_10,MOBILE,BR,BRL
